,id,related_bill__display_number,created,result,question,required,total_minus,total_other,total_plus,vote_type,session,margin,category,link
110,116281,H.R. 749,2015-03-04T14:57:00,Failed,On Motion to Recommit with Instructions: H.R. 749: Passenger Rail Reform and Investment Act of 2015,1/2,232,16,184,On the Motion to Recommit,2015,0.115385,procedural,https://www.govtrack.us/congress/votes/114-2015/h111
111,116282,H.R. 749,2015-03-04T15:05:00,Passed,H.R. 749: Passenger Rail Reform and Investment Act of 2015,1/2,101,15,316,On Passage of the Bill,2015,0.515588,passage,https://www.govtrack.us/congress/votes/114-2015/h112
112,116289,H.R. 647,2015-03-16T18:55:00,Passed,H.R. 647: Access to Life-Saving Trauma Care for All Americans Act,2/3,10,33,389,On Motion to Suspend the Rules and Pass,2015,0.949875,passage_suspension,https://www.govtrack.us/congress/votes/114-2015/h113
113,116287,H.R. 648,2015-03-16T19:03:00,Passed,H.R. 648: Trauma Systems and Regionalization of Emergency Care Reauthorization Act,2/3,15,35,382,On Motion to Suspend the Rules and Pass,2015,0.924433,passage_suspension,https://www.govtrack.us/congress/votes/114-2015/h114
114,116288,H.R. 876,2015-03-16T19:10:00,Passed,H.R. 876: NOTICE Act,2/3,0,37,395,"On Motion to Suspend the Rules and Pass, as Amended",2015,1.0,passage_suspension,https://www.govtrack.us/congress/votes/114-2015/h115
115,116292,H.Res. 138,2015-03-17T13:48:00,Passed,"On Ordering the Previous Question: H.Res. 138: Providing for consideration of the bill (H.R. 1029) to amend the Environmental Research, ...",1/2,181,19,232,On Ordering the Previous Question,2015,0.123487,procedural,https://www.govtrack.us/congress/votes/114-2015/h116
116,116293,H.Res. 138,2015-03-17T13:55:00,Passed,"H.Res. 138: Providing for consideration of the bill (H.R. 1029) to amend the Environmental Research, Development, and Demonstration Authorization Act ...",1/2,180,16,236,On the Resolution,2015,0.134615,passage,https://www.govtrack.us/congress/votes/114-2015/h117
117,116294,H.R. 1191,2015-03-17T14:02:00,Passed,H.R. 1191: Iran Nuclear Agreement Review Act of 2015,2/3,0,17,415,"On Motion to Suspend the Rules and Pass, as Amended",2015,1.0,passage_suspension,https://www.govtrack.us/congress/votes/114-2015/h118
118,116297,H.R. 1029,2015-03-17T15:38:00,Agreed to,H.Amdt. 75 (McKinley) to H.R. 1029: Amendment prohibits individuals from sitting on the Board if they are currently receiving EPA ...,1/2,175,15,242,On the Amendment,2015,0.160671,amendment,https://www.govtrack.us/congress/votes/114-2015/h119
119,116296,H.R. 1029,2015-03-17T15:57:00,Failed,On Motion to Recommit with Instructions: H.R. 1029: EPA Science Advisory Board Reform Act of 2015,1/2,237,16,179,On the Motion to Recommit,2015,0.139423,procedural,https://www.govtrack.us/congress/votes/114-2015/h120
120,116295,H.R. 1029,2015-03-17T16:07:00,Passed,H.R. 1029: EPA Science Advisory Board Reform Act of 2015,1/2,181,15,236,On Passage of the Bill,2015,0.131894,passage,https://www.govtrack.us/congress/votes/114-2015/h121
121,116300,H.R. 1030,2015-03-18T14:08:00,Failed,H.Amdt. 78 (Edwards) to H.R. 1030: Amendment sought to increase the authorization level in the bill for Data Transparency from ...,1/2,254,14,164,On the Amendment,2015,0.215311,amendment,https://www.govtrack.us/congress/votes/114-2015/h122
122,116298,H.R. 1030,2015-03-18T14:12:00,Failed,H.Amdt. 79 (Kennedy) to H.R. 1030: To allow the EPA to use all peer-reviewed scientific publications.,1/2,231,17,184,On the Amendment,2015,0.113253,amendment,https://www.govtrack.us/congress/votes/114-2015/h123
123,116299,H.R. 1030,2015-03-18T14:32:00,Failed,On Motion to Recommit with Instructions: H.R. 1030: Secret Science Reform Act of 2015,1/2,239,12,181,On the Motion to Recommit,2015,0.138095,procedural,https://www.govtrack.us/congress/votes/114-2015/h124
124,116301,H.R. 1030,2015-03-18T14:39:00,Passed,H.R. 1030: Secret Science Reform Act of 2015,1/2,175,16,241,On Passage of the Bill,2015,0.158654,passage,https://www.govtrack.us/congress/votes/114-2015/h125
125,116304,H.Res. 152,2015-03-19T10:33:00,Passed,On Ordering the Previous Question: H.Res. 152: Providing for consideration of the resolution (H. Res. 132) providing for the expenses ...,1/2,181,18,233,On Ordering the Previous Question,2015,0.125604,procedural,https://www.govtrack.us/congress/votes/114-2015/h126
126,116303,H.Res. 152,2015-03-19T10:40:00,Passed,H.Res. 152: Providing for consideration of the resolution (H. Res. 132) providing for the expenses of certain committees of the ...,1/2,181,18,233,On the Resolution,2015,0.125604,passage,https://www.govtrack.us/congress/votes/114-2015/h127
127,116306,S.J.Res. 8,2015-03-19T12:08:00,Passed,"S.J.Res. 8: A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the ...",1/2,186,14,232,On Passage of the Bill,2015,0.110048,passage,https://www.govtrack.us/congress/votes/114-2015/h128
128,116305,,2015-03-19T12:15:00,Passed,On Approving the Journal,1/2,159,40,233,On Approving the Journal,2015,0.188776,procedural,https://www.govtrack.us/congress/votes/114-2015/h129
129,116311,H.R. 360,2015-03-23T18:57:00,Passed,H.R. 360: Native American Housing Assistance and Self-Determination Reauthorization Act of 2015,2/3,98,37,297,"On Motion to Suspend the Rules and Pass, as Amended",2015,0.503797,passage_suspension,https://www.govtrack.us/congress/votes/114-2015/h130
130,116310,H.Res. 162,2015-03-23T19:08:00,Passed,H.Res. 162: Calling on the President to provide Ukraine with military assistance to defend its sovereignty and territorial integrity.,2/3,48,36,348,On Motion to Suspend the Rules and Agree,2015,0.757576,passage_suspension,https://www.govtrack.us/congress/votes/114-2015/h131
131,116316,H.Res. 163,2015-03-24T14:02:00,Passed,On Ordering the Previous Question: H.Res. 163: Providing for consideration of the concurrent resolution (H. Con. Res. 27) establishing the ...,1/2,180,14,238,On Ordering the Previous Question,2015,0.138756,procedural,https://www.govtrack.us/congress/votes/114-2015/h132
132,116317,H.Res. 163,2015-03-24T14:10:00,Passed,H.Res. 163: Providing for consideration of the concurrent resolution (H. Con. Res. 27) establishing the budget for the United States ...,1/2,180,15,237,On the Resolution,2015,0.136691,passage,https://www.govtrack.us/congress/votes/114-2015/h133
133,116315,H.R. 216,2015-03-24T14:17:00,Passed,H.R. 216: Department of Veterans Affairs Budget Planning Reform Act of 2015,2/3,0,12,420,"On Motion to Suspend the Rules and Pass, as Amended",2015,1.0,passage_suspension,https://www.govtrack.us/congress/votes/114-2015/h134
134,116318,,2015-03-24T14:24:00,Passed,On Approving the Journal,1/2,156,22,254,On Approving the Journal,2015,0.239024,procedural,https://www.govtrack.us/congress/votes/114-2015/h135
135,116325,H.Con.Res. 27,2015-03-25T16:24:00,Failed,H.Amdt. 81 (Ellison) to H.Con.Res. 27: Amendment in the nature of a substitute printed in House Report 114-49 and numbered ...,1/2,330,6,96,On the Amendment,2015,0.549296,amendment,https://www.govtrack.us/congress/votes/114-2015/h136
136,116327,H.Con.Res. 27,2015-03-25T16:34:00,Failed,H.Amdt. 82 (Butterfield) to H.Con.Res. 27: Amendment in the nature of a substitute printed in House Report 114-49 and numbered ...,1/2,306,6,120,On the Amendment,2015,0.43662,amendment,https://www.govtrack.us/congress/votes/114-2015/h137
137,116328,H.Con.Res. 27,2015-03-25T16:41:00,Failed,H.Amdt. 83 (Stutzman) to H.Con.Res. 27: Amendment in the nature of a substitute printed in House Report 114-49 and numbered ...,1/2,294,6,132,On the Amendment,2015,0.380282,amendment,https://www.govtrack.us/congress/votes/114-2015/h138
138,116326,H.Con.Res. 27,2015-03-25T16:52:00,Failed,H.Amdt. 84 (Van Hollen) to H.Con.Res. 27: Amendment in the nature of a substitute printed in House Report 114-49 and ...,1/2,264,8,160,On the Amendment,2015,0.245283,amendment,https://www.govtrack.us/congress/votes/114-2015/h139
139,116333,H.Con.Res. 27,2015-03-25T18:16:00,Failed,H.Amdt. 85 (Price) to H.Con.Res. 27: Amendment in the nature of a substitute printed in House Report 114-49 and numbered ...,1/2,319,8,105,On the Amendment,2015,0.504717,amendment,https://www.govtrack.us/congress/votes/114-2015/h140
140,116337,H.Con.Res. 27,2015-03-25T18:25:00,Agreed to,H.Amdt. 86 (Price) to H.Con.Res. 27: Amendment in the nature of a substitute printed in House Report 114-49 and numbered ...,1/2,208,6,219,On the Amendment,2015,0.0257611,amendment,https://www.govtrack.us/congress/votes/114-2015/h141
141,116336,H.Con.Res. 27,2015-03-25T18:54:00,Passed,H.Con.Res. 27: Establishing the budget for the United States Government for fiscal year 2016 and setting forth appropriate budgetary levels ...,1/2,199,6,228,On the Resolution,2015,0.0679157,passage,https://www.govtrack.us/congress/votes/114-2015/h142
142,116338,H.Res. 173,2015-03-26T10:11:00,Passed,H.Res. 173: Providing for consideration of the bill (H.R. 2) to amend title XVIII of the Social Security Act to ...,1/2,12,18,402,On the Resolution,2015,0.942029,passage,https://www.govtrack.us/congress/votes/114-2015/h143
143,116339,H.R. 2,2015-03-26T12:07:00,Passed,H.R. 2: Medicare Access and CHIP Reauthorization Act of 2015,1/2,37,4,392,On Passage of the Bill,2015,0.827506,passage,https://www.govtrack.us/congress/votes/114-2015/h144
144,116385,H.R. 1259,2015-04-13T19:00:00,Passed,H.R. 1259: Helping Expand Lending Practices in Rural Communities Act,2/3,1,29,401,On Motion to Suspend the Rules and Pass,2015,0.995025,passage_suspension,https://www.govtrack.us/congress/votes/114-2015/h145
145,116386,H.R. 1265,2015-04-13T19:07:00,Passed,H.R. 1265: Bureau Advisory Commission Transparency Act,2/3,2,28,401,On Motion to Suspend the Rules and Pass,2015,0.990074,passage_suspension,https://www.govtrack.us/congress/votes/114-2015/h146
146,116384,H.R. 1480,2015-04-13T19:15:00,Passed,H.R. 1480: SAFE Act Confidentiality and Privilege Enhancement Act,2/3,0,30,401,On Motion to Suspend the Rules and Pass,2015,1.0,passage_suspension,https://www.govtrack.us/congress/votes/114-2015/h147
147,116388,H.Res. 189,2015-04-14T13:33:00,Passed,On Ordering the Previous Question: H.Res. 189: Providing for consideration of the bill (H.R. 650) to amend the Truth in ...,1/2,183,9,239,On Ordering the Previous Question,2015,0.132701,procedural,https://www.govtrack.us/congress/votes/114-2015/h148
148,116387,H.Res. 189,2015-04-14T13:53:00,Passed,H.Res. 189: Providing for consideration of the bill (H.R. 650) to amend the Truth in Lending Act to modify the ...,1/2,185,9,237,On the Resolution,2015,0.123223,passage,https://www.govtrack.us/congress/votes/114-2015/h149
149,116390,H.R. 650,2015-04-14T17:48:00,Failed,On Motion to Recommit with Instructions: H.R. 650: Preserving Access to Manufactured Housing Act of 2015,1/2,239,8,184,On the Motion to Recommit,2015,0.130024,procedural,https://www.govtrack.us/congress/votes/114-2015/h150
150,116391,H.R. 650,2015-04-14T17:55:00,Passed,H.R. 650: Preserving Access to Manufactured Housing Act of 2015,1/2,162,6,263,On Passage of the Bill,2015,0.237647,passage,https://www.govtrack.us/congress/votes/114-2015/h151
151,116392,H.R. 685,2015-04-14T18:03:00,Passed,H.R. 685: Mortgage Choice Act of 2015,1/2,140,5,286,On Passage of the Bill,2015,0.342723,passage,https://www.govtrack.us/congress/votes/114-2015/h152
152,116389,S.Con.Res. 11,2015-04-14T18:12:00,Failed,On Motion to Instruct Conferees: S.Con.Res. 11: An original concurrent resolution setting forth the congressional budget for the United States ...,1/2,239,5,187,On Motion to Instruct Conferees,2015,0.122066,procedural,https://www.govtrack.us/congress/votes/114-2015/h153
153,116403,H.Res. 200,2015-04-15T17:00:00,Passed,On Ordering the Previous Question: H.Res. 200: Providing for consideration of the bill (H.R. 622) to amend the Internal Revenue ...,1/2,183,8,240,On Ordering the Previous Question,2015,0.134752,procedural,https://www.govtrack.us/congress/votes/114-2015/h154
154,116406,H.Res. 200,2015-04-15T17:06:00,Passed,H.Res. 200: Providing for consideration of the bill (H.R. 622) to amend the Internal Revenue Code of 1986 to make ...,1/2,182,7,242,On the Resolution,2015,0.141509,passage,https://www.govtrack.us/congress/votes/114-2015/h155
155,116405,H.R. 1562,2015-04-15T17:16:00,Passed,H.R. 1562: Contracting and Tax Accountability Act of 2015,2/3,0,7,424,On Motion to Suspend the Rules and Pass,2015,1.0,passage_suspension,https://www.govtrack.us/congress/votes/114-2015/h156
156,116407,H.R. 1563,2015-04-15T17:23:00,Failed,H.R. 1563: Federal Employee Tax Accountability Act of 2015,2/3,160,5,266,"On Motion to Suspend the Rules and Pass, as Amended",2015,0.248826,passage_suspension,https://www.govtrack.us/congress/votes/114-2015/h157
157,116414,H.R. 622,2015-04-16T11:45:00,Failed,On Motion to Recommit with Instructions: H.R. 622: State and Local Sales Tax Deduction Fairness Act of 2015,1/2,243,9,179,On the Motion to Recommit,2015,0.151659,procedural,https://www.govtrack.us/congress/votes/114-2015/h158
158,116417,H.R. 622,2015-04-16T11:54:00,Passed,H.R. 622: State and Local Sales Tax Deduction Fairness Act of 2015,1/2,152,7,272,On Passage of the Bill,2015,0.283019,passage,https://www.govtrack.us/congress/votes/114-2015/h159
159,116415,H.R. 1105,2015-04-16T12:01:00,Failed,On Motion to Recommit with Instructions: H.R. 1105: Death Tax Repeal Act of 2015,1/2,232,13,186,On the Motion to Recommit,2015,0.110048,procedural,https://www.govtrack.us/congress/votes/114-2015/h160
160,116416,H.R. 1105,2015-04-16T12:10:00,Passed,H.R. 1105: Death Tax Repeal Act of 2015,1/2,179,12,240,On Passage of the Bill,2015,0.145585,passage,https://www.govtrack.us/congress/votes/114-2015/h161
161,116420,H.Con.Res. 25,2015-04-21T18:55:00,Passed,H.Con.Res. 25: Authorizing the use of the Capitol Grounds for the National Peace Officers Memorial Service and the National Honor ...,2/3,0,21,410,On Motion to Suspend the Rules and Agree,2015,1.0,passage_suspension,https://www.govtrack.us/congress/votes/114-2015/h162
162,116427,H.Res. 212,2015-04-22T13:49:00,Passed,On Ordering the Previous Question: H.Res. 212: Providing for consideration of the bill (H.R. 1560) to improve cybersecurity in the ...,1/2,179,15,237,On Ordering the Previous Question,2015,0.139423,procedural,https://www.govtrack.us/congress/votes/114-2015/h163
163,116425,H.Res. 212,2015-04-22T13:56:00,Passed,H.Res. 212: Providing for consideration of the bill (H.R. 1560) to improve cybersecurity in the United States through enhanced sharing ...,1/2,182,11,238,On the Resolution,2015,0.133333,passage,https://www.govtrack.us/congress/votes/114-2015/h164
164,116426,H.R. 1195,2015-04-22T14:05:00,Agreed to,H.Amdt. 90 (Kuster) to H.R. 1195: Amendment requires the CFPB Director to include representatives of minority-and women-owned small business concerns ...,1/2,173,14,244,On the Amendment,2015,0.170264,amendment,https://www.govtrack.us/congress/votes/114-2015/h165
165,116424,H.R. 1195,2015-04-22T14:24:00,Failed,On Motion to Recommit with Instructions: H.R. 1195: Bureau of Consumer Financial Protection Advisory Boards Act,1/2,234,13,184,On the Motion to Recommit,2015,0.119617,procedural,https://www.govtrack.us/congress/votes/114-2015/h166
166,116428,H.R. 1195,2015-04-22T14:32:00,Passed,H.R. 1195: Bureau of Consumer Financial Protection Advisory Boards Act,1/2,183,13,235,On Passage of the Bill,2015,0.124402,passage,https://www.govtrack.us/congress/votes/114-2015/h167
167,116432,H.R. 1560,2015-04-22T16:20:00,Agreed to,H.Amdt. 95 (Mulvaney) to H.R. 1560: To sunset provisions of the bill after 7 years.,1/2,110,8,313,On the Amendment,2015,0.479905,amendment,https://www.govtrack.us/congress/votes/114-2015/h168
168,116433,H.R. 1560,2015-04-22T16:35:00,Failed,On Motion to Recommit with Instructions: H.R. 1560: Protecting Cyber Networks Act,1/2,239,9,183,On the Motion to Recommit,2015,0.132701,procedural,https://www.govtrack.us/congress/votes/114-2015/h169
169,116435,H.R. 1560,2015-04-22T16:42:00,Passed,H.R. 1560: Protecting Cyber Networks Act,1/2,116,8,307,On Passage of the Bill,2015,0.451537,passage,https://www.govtrack.us/congress/votes/114-2015/h170
170,116439,H.R. 1731,2015-04-23T11:30:00,Agreed to,H.Amdt. 106 (Jackson Lee) to H.R. 1731: Amendment requires GAO to report to Congress not later than 5 years after ...,1/2,8,18,405,On the Amendment,2015,0.961259,amendment,https://www.govtrack.us/congress/votes/114-2015/h171
171,116437,H.R. 1731,2015-04-23T11:53:00,Failed,On Motion to Recommit with Instructions: H.R. 1731: National Cybersecurity Protection Advancement Act of 2015,1/2,238,13,180,On the Motion to Recommit,2015,0.138756,procedural,https://www.govtrack.us/congress/votes/114-2015/h172
172,116438,H.R. 1731,2015-04-23T12:03:00,Passed,H.R. 1731: National Cybersecurity Protection Advancement Act of 2015,1/2,63,13,355,On Passage of the Bill,2015,0.698565,passage,https://www.govtrack.us/congress/votes/114-2015/h173
