,Member,Bill,Link,Vote,Question
208,400237,116217, https://www.govtrack.us/congress/votes/114-2015/h64 ,No,H.R. 50: Unfunded Mandates Information and Transparency Act of 2015
209,400237,116220, https://www.govtrack.us/congress/votes/114-2015/h68 ,No,H.R. 527: Small Business Regulatory Flexibility Improvements Act of 2015
210,400237,116226, https://www.govtrack.us/congress/votes/114-2015/h70 ,Yea,H.R. 720: Gerardo Hernandez Airport Security Act of 2015
211,400237,116229, https://www.govtrack.us/congress/votes/114-2015/h72 ,No,"H.Res. 100: Providing for consideration of the bill (S. 1) to approve the Keystone XL Pipeline, and providing for proceedings ..."
212,400237,116234, https://www.govtrack.us/congress/votes/114-2015/h75 ,No,S. 1: Keystone XL Pipeline Approval Act
213,400237,116232, https://www.govtrack.us/congress/votes/114-2015/h76 ,Yea,"H.R. 431: To award a Congressional Gold Medal to the Foot Soldiers who participated in Bloody Sunday, Turnaround Tuesday, or ..."
214,400237,116242, https://www.govtrack.us/congress/votes/114-2015/h82 ,No,H.R. 636: Americas Small Business Tax Relief Act of 2015
215,400237,116244, https://www.govtrack.us/congress/votes/114-2015/h84 ,Yea,H.R. 212: Drinking Water Protection Act
216,400237,116245, https://www.govtrack.us/congress/votes/114-2015/h85 ,Yea,H.R. 734: Federal Communications Commission Consolidated Reporting Act of 2015
217,400237,116246, https://www.govtrack.us/congress/votes/114-2015/h87 ,No,H.Res. 121: Providing for consideration of the bill (H.R. 529) to amend the Internal Revenue Code of 1986 to improve ...
218,400237,116248, https://www.govtrack.us/congress/votes/114-2015/h88 ,Yea,H.R. 1020: STEM Education Act of 2015
219,400237,116250, https://www.govtrack.us/congress/votes/114-2015/h90 ,Yea,H.R. 529: To amend the Internal Revenue Code of 1986 to improve 529 plans.
220,400237,116253, https://www.govtrack.us/congress/votes/114-2015/h93 ,No,"H.Res. 125: Providing for further consideration of the bill (H.R. 5) to support State and local accountability for public education, ..."
221,400237,116262, https://www.govtrack.us/congress/votes/114-2015/h101 ,No,"H.Res. 129: Providing for consideration of the joint resolution (H.J. Res. 35) making further continuing appropriations for fiscal year 2015, ..."
222,400237,116270, https://www.govtrack.us/congress/votes/114-2015/h104 ,No,"H.J.Res. 35: Making further continuing appropriations for fiscal year 2015, and for other purposes."
223,400237,116272, https://www.govtrack.us/congress/votes/114-2015/h106 ,Yea,H.R. 33: Protecting Volunteer Firefighters and Emergency Responders Act
224,400237,116527, https://www.govtrack.us/congress/votes/114-2015/h241 ,Yea,H.R. 1313: Service Disabled Veteran Owned Small Business Relief Act
225,400237,116525, https://www.govtrack.us/congress/votes/114-2015/h242 ,Yea,H.R. 1382: Boosting Rates of American Veteran Employment Act
226,400237,116772, https://www.govtrack.us/congress/votes/114-2015/h435 ,Yea,H.R. 251: Homes for Heroes Act of 2015
227,400237,117213, https://www.govtrack.us/congress/votes/114-2015/h467 ,Yea,S. 1482: Need-Based Educational Aid Act of 2015
228,400237,117215, https://www.govtrack.us/congress/votes/114-2015/h468 ,Yea,H.R. 1656: Secret Service Improvements Act of 2015
229,400237,117214, https://www.govtrack.us/congress/votes/114-2015/h469 ,Yea,H.R. 2770: Keeping our Travelers Safe and Secure Act
230,400237,117219, https://www.govtrack.us/congress/votes/114-2015/h471 ,No,"H.Res. 380: Providing for consideration of the bill (H.R. 427) to amend chapter 8 of title 5, United States Code, ..."
231,400237,117220, https://www.govtrack.us/congress/votes/114-2015/h472 ,Yea,H.R. 675: Veterans Compensation Cost-of-Living Adjustment Act of 2015
232,400237,117222, https://www.govtrack.us/congress/votes/114-2015/h482 ,No,H.R. 427: Regulations from the Executive in Need of Scrutiny Act of 2015
233,400237,117282, https://www.govtrack.us/congress/votes/114-2015/h519 ,Yea,H.R. 2835: Border Jobs for Veterans Act of 2015
234,400237,117283, https://www.govtrack.us/congress/votes/114-2015/h520 ,Yea,H.R. 2786: Cross-Border Rail Security Act of 2015
235,400230,116203, https://www.govtrack.us/congress/votes/114-2015/h51 ,Yea,H.R. 361: Medical Preparedness Allowable Use Act
236,400230,116205, https://www.govtrack.us/congress/votes/114-2015/h52 ,Yea,H.R. 615: Department of Homeland Security Interoperable Communications
237,400230,116204, https://www.govtrack.us/congress/votes/114-2015/h53 ,Yea,H.R. 623: Social Media Working Group Act of 2015
238,400230,116207, https://www.govtrack.us/congress/votes/114-2015/h55 ,No,H.Res. 70: Providing for consideration of the bill (H.R. 596) to repeal the Patient Protection and Affordable Care Act and ...
239,400230,116338, https://www.govtrack.us/congress/votes/114-2015/h143 ,Yea,H.Res. 173: Providing for consideration of the bill (H.R. 2) to amend title XVIII of the Social Security Act to ...
240,400233,116107, https://www.govtrack.us/congress/votes/114-2015/h6 ,No,H.Res. 5: Adopting rules for the One Hundred Fourteenth Congress.
241,400233,116113, https://www.govtrack.us/congress/votes/114-2015/h8 ,Yea,H.R. 26: Terrorism Risk Insurance Program Reauthorization Act of 2015
242,400233,116112, https://www.govtrack.us/congress/votes/114-2015/h10 ,Yea,H.R. 23: National Windstorm Impact Reduction Act Reauthorization of 2015
243,400233,116787, https://www.govtrack.us/congress/votes/114-2015/h447 ,No,H.R. 2898: Western Water and American Food Security Act of 2015
244,400233,117285, https://www.govtrack.us/congress/votes/114-2015/h522 ,No,H.Res. 444: Providing for consideration of the bill (H.R. 3495) to amend title XIX of the Social Security Act to ...
245,400233,117287, https://www.govtrack.us/congress/votes/114-2015/h524 ,No,H.R. 3495: Womens Public Health and Safety Act
246,400233,117289, https://www.govtrack.us/congress/votes/114-2015/h526 ,Yea,S. 2082: Department of Veterans Affairs Expiring Authorities Act of 2015
247,400233,117912, https://www.govtrack.us/congress/votes/114-2015/h584 ,No,H.Res. 507: Providing for consideration of the Senate amendments to the bill (H.R. 22) to amend the Internal Revenue Code ...
248,400233,117913, https://www.govtrack.us/congress/votes/114-2015/h585 ,Yea,H.Res. 354: Expressing the sense of the House of Representatives regarding the safety and security of Jewish communities in Europe.
249,400232,116674, https://www.govtrack.us/congress/votes/114-2015/h365 ,Yea,H.R. 2559: To designate the PFC Milton A. Lee Medal of Honor Memorial Highway in the State of Texas.
250,412436,116213, https://www.govtrack.us/congress/votes/114-2015/h60 ,Yea,"H.Res. 78: Providing for consideration of the bill (H.R. 527) to amend chapter 6 of title 5, United States Code ..."
251,400406,116203, https://www.govtrack.us/congress/votes/114-2015/h51 ,Yea,H.R. 361: Medical Preparedness Allowable Use Act
252,400406,116205, https://www.govtrack.us/congress/votes/114-2015/h52 ,Yea,H.R. 615: Department of Homeland Security Interoperable Communications
253,400406,116204, https://www.govtrack.us/congress/votes/114-2015/h53 ,Yea,H.R. 623: Social Media Working Group Act of 2015
254,400406,116445, https://www.govtrack.us/congress/votes/114-2015/h174 ,Yea,H.R. 373: Good Samaritan Search and Recovery Act
255,400406,116443, https://www.govtrack.us/congress/votes/114-2015/h175 ,Yea,H.R. 1324: Arapaho National Forest Boundary Adjustment Act of 2015
256,400406,116527, https://www.govtrack.us/congress/votes/114-2015/h241 ,Yea,H.R. 1313: Service Disabled Veteran Owned Small Business Relief Act
257,400406,116525, https://www.govtrack.us/congress/votes/114-2015/h242 ,Yea,H.R. 1382: Boosting Rates of American Veteran Employment Act
258,400406,117213, https://www.govtrack.us/congress/votes/114-2015/h467 ,Yea,S. 1482: Need-Based Educational Aid Act of 2015
259,400406,117215, https://www.govtrack.us/congress/votes/114-2015/h468 ,Yea,H.R. 1656: Secret Service Improvements Act of 2015
260,400406,117214, https://www.govtrack.us/congress/votes/114-2015/h469 ,Yea,H.R. 2770: Keeping our Travelers Safe and Secure Act
261,400406,117245, https://www.govtrack.us/congress/votes/114-2015/h490 ,Yea,S. 1359: E-Warranty Act of 2015
262,400402,116120, https://www.govtrack.us/congress/votes/114-2015/h16 ,No,H.R. 3: Keystone XL Pipeline Act
263,400402,116160, https://www.govtrack.us/congress/votes/114-2015/h45 ,No,H.R. 7: No Taxpayer Funding for Abortion and Abortion Insurance Full Disclosure Act of 2015
264,400402,116244, https://www.govtrack.us/congress/votes/114-2015/h84 ,Yea,H.R. 212: Drinking Water Protection Act
265,400402,116245, https://www.govtrack.us/congress/votes/114-2015/h85 ,Yea,H.R. 734: Federal Communications Commission Consolidated Reporting Act of 2015
266,400402,116460, https://www.govtrack.us/congress/votes/114-2015/h193 ,No,"H.R. 2029: Military Construction and Veterans Affairs and Related Agencies Appropriations Act, 2016"
267,400402,116566, https://www.govtrack.us/congress/votes/114-2015/h267 ,No,H.R. 1335: Strengthening Fishing Communities and Increasing Flexibility in Fisheries Management Act
268,400402,116800, https://www.govtrack.us/congress/votes/114-2015/h448 ,Yea,H.R. 1557: Federal Employee Antidiscrimination Act of 2015
269,400402,116801, https://www.govtrack.us/congress/votes/114-2015/h449 ,Yea,H.R. 2256: Veterans Information Modernization Act
270,400402,117213, https://www.govtrack.us/congress/votes/114-2015/h467 ,Yea,S. 1482: Need-Based Educational Aid Act of 2015
271,400402,117215, https://www.govtrack.us/congress/votes/114-2015/h468 ,Yea,H.R. 1656: Secret Service Improvements Act of 2015
272,400402,117214, https://www.govtrack.us/congress/votes/114-2015/h469 ,Yea,H.R. 2770: Keeping our Travelers Safe and Secure Act
273,400402,117219, https://www.govtrack.us/congress/votes/114-2015/h471 ,No,"H.Res. 380: Providing for consideration of the bill (H.R. 427) to amend chapter 8 of title 5, United States Code, ..."
274,400402,117220, https://www.govtrack.us/congress/votes/114-2015/h472 ,Yea,H.R. 675: Veterans Compensation Cost-of-Living Adjustment Act of 2015
275,400402,117222, https://www.govtrack.us/congress/votes/114-2015/h482 ,No,H.R. 427: Regulations from the Executive in Need of Scrutiny Act of 2015
276,400403,116661, https://www.govtrack.us/congress/votes/114-2015/h358 ,No,"H.R. 2685: Department of Defense Appropriations Act, 2016"
277,400403,116669, https://www.govtrack.us/congress/votes/114-2015/h359 ,No,H.Res. 305: Providing for consideration of the Senate amendment to the bill (H.R. 1314) to amend the Internal Revenue Code ...
278,400403,116670, https://www.govtrack.us/congress/votes/114-2015/h363 ,No,H.R. 644: Trade Facilitation and Trade Enforcement Act of 2015
279,400403,117253, https://www.govtrack.us/congress/votes/114-2015/h495 ,Yea,H.R. 1214: National Forest Small Tracts Act Amendments Act of 2015
280,400403,117252, https://www.govtrack.us/congress/votes/114-2015/h496 ,Yea,H.R. 1949: National Liberty Memorial Clarification Act of 2015
281,400403,117257, https://www.govtrack.us/congress/votes/114-2015/h499 ,No,H.Res. 420: Providing for consideration of the bill (H.R. 348) to provide for improved coordination of agency actions in the ...
282,400403,117261, https://www.govtrack.us/congress/votes/114-2015/h501 ,No,H.R. 758: Lawsuit Abuse Reduction Act of 2015
283,400403,117260, https://www.govtrack.us/congress/votes/114-2015/h503 ,No,H.Res. 421: Providing for consideration of the bill (H.R. 3134) to provide for a moratorium on Federal funding to Planned ...
284,400403,117265, https://www.govtrack.us/congress/votes/114-2015/h505 ,No,H.R. 3134: Defund Planned Parenthood Act of 2015
285,400403,117264, https://www.govtrack.us/congress/votes/114-2015/h506 ,No,H.R. 3504: Born-Alive Abortion Survivors Protection Act
286,400077,117253, https://www.govtrack.us/congress/votes/114-2015/h495 ,Yea,H.R. 1214: National Forest Small Tracts Act Amendments Act of 2015
287,400077,117277, https://www.govtrack.us/congress/votes/114-2015/h518 ,Yea,H.R. 348: RAPID Act
288,400077,117955, https://www.govtrack.us/congress/votes/114-2015/h625 ,No,On Motion to Instruct Conferees: H.R. 22: Developing a Reliable and Innovative Vision for the Economy Act
289,412463,116675, https://www.govtrack.us/congress/votes/114-2015/h364 ,Yea,H.Res. 233: Expressing the sense of the House of Representatives that Iran should immediately release the three United States citizens ...
290,412463,116674, https://www.govtrack.us/congress/votes/114-2015/h365 ,Yea,H.R. 2559: To designate the PFC Milton A. Lee Medal of Honor Memorial Highway in the State of Texas.
291,412463,117213, https://www.govtrack.us/congress/votes/114-2015/h467 ,Yea,S. 1482: Need-Based Educational Aid Act of 2015
292,412463,117215, https://www.govtrack.us/congress/votes/114-2015/h468 ,Yea,H.R. 1656: Secret Service Improvements Act of 2015
293,412463,117214, https://www.govtrack.us/congress/votes/114-2015/h469 ,Yea,H.R. 2770: Keeping our Travelers Safe and Secure Act
294,412462,117213, https://www.govtrack.us/congress/votes/114-2015/h467 ,Yea,S. 1482: Need-Based Educational Aid Act of 2015
295,412462,117215, https://www.govtrack.us/congress/votes/114-2015/h468 ,Yea,H.R. 1656: Secret Service Improvements Act of 2015
296,412462,117214, https://www.govtrack.us/congress/votes/114-2015/h469 ,Yea,H.R. 2770: Keeping our Travelers Safe and Secure Act
297,412461,117213, https://www.govtrack.us/congress/votes/114-2015/h467 ,Yea,S. 1482: Need-Based Educational Aid Act of 2015
298,412461,117215, https://www.govtrack.us/congress/votes/114-2015/h468 ,Yea,H.R. 1656: Secret Service Improvements Act of 2015
299,412461,117214, https://www.govtrack.us/congress/votes/114-2015/h469 ,Yea,H.R. 2770: Keeping our Travelers Safe and Secure Act
300,412460,117868, https://www.govtrack.us/congress/votes/114-2015/h556 ,Yea,H.Res. 481: Providing for consideration of the bill (H.R. 1937) to require the Secretary of the Interior and the Secretary ...
301,412466,116770, https://www.govtrack.us/congress/votes/114-2015/h436 ,Yea,H.R. 2997: Private Investment in Housing Act of 2015
302,412469,116495, https://www.govtrack.us/congress/votes/114-2015/h216 ,Yea,H.R. 606: Dont Tax Our Fallen Public Safety Heroes Act
303,412469,116496, https://www.govtrack.us/congress/votes/114-2015/h219 ,Yea,H.R. 1732: Regulatory Integrity Protection Act of 2015
304,412469,116500, https://www.govtrack.us/congress/votes/114-2015/h221 ,Yea,H.Res. 255: Providing for consideration of the bill (H.R. 1735) to authorize appropriations for fiscal year 2016 for military activities ...
305,412469,116504, https://www.govtrack.us/congress/votes/114-2015/h223 ,Yea,H.R. 36: Pain-Capable Unborn Child Protection Act
306,412469,116503, https://www.govtrack.us/congress/votes/114-2015/h224 ,Yea,H.R. 2048: Uniting and Strengthening America by Fulfilling Rights and Ensuring Effective Discipline Over Monitoring Act of 2015
307,412469,116508, https://www.govtrack.us/congress/votes/114-2015/h225 ,Yea,H.Res. 260: Providing for further consideration of the bill (H.R. 1735) to authorize appropriations for fiscal year 2016 for military ...
308,412469,116509, https://www.govtrack.us/congress/votes/114-2015/h226 ,Yea,H.R. 1191: Iran Nuclear Agreement Review Act of 2015
309,412469,116510, https://www.govtrack.us/congress/votes/114-2015/h227 ,Yea,H.R. 2297: Hezbollah International Financing Prevention Act of 2015
310,412469,116527, https://www.govtrack.us/congress/votes/114-2015/h241 ,Yea,H.R. 1313: Service Disabled Veteran Owned Small Business Relief Act
311,412469,116525, https://www.govtrack.us/congress/votes/114-2015/h242 ,Yea,H.R. 1382: Boosting Rates of American Veteran Employment Act
